"Appname","Date","Score","Text"
"Dhani: UPI, Cards & Bills","Unknown",1,"Scammer app paisa dene ke bad wallate of kar deta or Jayda charge leta hai this app is frod"
"Dhani: UPI, Cards & Bills","Unknown",1,"Fraud app"
"Dhani: UPI, Cards & Bills","Unknown",1,"Bad"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad"
"Dhani: UPI, Cards & Bills","Unknown",1,"Very bad expireance not working properly no Customers support lost of time and useless app"
"Dhani: UPI, Cards & Bills","Unknown",5,"Dhani loans and services going to start lending again?"
"Dhani: UPI, Cards & Bills","Unknown",1,"इस ऐप के कर्मचारी है सबसे बेकार वही इस कंपनी को एक दिन बर्बादकर देंगे"
"Dhani: UPI, Cards & Bills","Unknown",5,"Good service"
"Dhani: UPI, Cards & Bills","Unknown",5,"Very good 👍"
"Dhani: UPI, Cards & Bills","Unknown",1,"Not good"
"Dhani: UPI, Cards & Bills","Unknown",1,"Mera loan poora pay kardiya. Abhi noc poocheto call cut kardere. Dhani app fraud don't use this app"
"Dhani: UPI, Cards & Bills","Unknown",5,"Very nice app hai 👌👌❤️❤️"
"Dhani: UPI, Cards & Bills","Unknown",1,"Not 🚫 good this app froder"
"Dhani: UPI, Cards & Bills","Unknown",1,"Behaviour of customer support is very bad."
