"Appname","Date","Score","Text"
"Photo Editor by BeFunky","Unknown",1,"Can't seem to do anything with this app other than change colors or move my photos around from one device to another. Background remover removes the background and half of everything else I'm trying to save. Went and bought a green back drop and this app still continues to remove everything including half of what I'm trying to save. This problem happens on both my phone and laptop so I don't believe this is not an android issue. Definitely not renewing my subscription with befunky"
"Photo Editor by BeFunky","Unknown",1,"Paid subscription fees via Google Play Store but it is still showing me to upgrade. While Google play store indicates that subscription is valid till 15th dec 2023."
"Photo Editor by BeFunky","Unknown",1,"God.... was the best app but with the new update is a trash...before I just need to choose the beauty and the picture was automatically....now you have to choose a percentage of beauty"
"Photo Editor by BeFunky","Unknown",2,"What is the point of a free app if eveything requires premium? Looked easy to use though."
"Photo Editor by BeFunky","Unknown",1,"A very bad site and they stole 47 pounds sterling from my account. I do not recommend that you live the same bad experience with scammers, thieves and thieves."
"Photo Editor by BeFunky","Unknown",1,"I wanted to use two-grid simple side-by-side collage but it's behind a paywall. You get a choice between 4 or 5 free grids with 5 or more grids or photo spaces. Because it didn't fit my needs I'm going to uninstall."
"Photo Editor by BeFunky","Unknown",1,"Too bad experience👎"
"Photo Editor by BeFunky","Unknown",1,"Worst"
"Photo Editor by BeFunky","Unknown",5,"Good software with lots of features."
"Photo Editor by BeFunky","Unknown",5,"Not Good"
"Photo Editor by BeFunky","Unknown",1,"Really disappointed. Finally upgraded to android 13 and my paid for befunky pro which I've loved for years is no longer available. Installer not compatible. A real shame. Goodbye befunky I guess 😭"
"Photo Editor by BeFunky","Unknown",3,"It doesn't work on my phone. It won't let me crop.. the numbers change but the photo doesn't & more glitches. I don't want to always go to my desktop. It's so annoying. From 5 to 3 stars especially since I upgraded!"
"Photo Editor by BeFunky","Unknown",3,"Nice"
"Photo Editor by BeFunky","Unknown",1,"You all did it AGAIN things that were free, you started charging for them. Deleting AGAIN"
"Photo Editor by BeFunky","Unknown",3,"Why has this app stopped working. I can't even get into it"
"Photo Editor by BeFunky","Unknown",5,"🙌🏾"
"Photo Editor by BeFunky","Unknown",1,"It Was very good photo editor, better and easier before.....have to find another one"
"Photo Editor by BeFunky","Unknown",2,"This app gets worse with every update. I'm very close to just ousting this app. It's cumbersome to navigate."
"Photo Editor by BeFunky","Unknown",1,"Subscription based app. Pretty sure I had a paid version before, but that's all been taken over by subscriptions. The old version was solid, but this turns out to be yet another app trying to bleed customers. There are PLENTY of apps (paid and free) which can do what BeFunky can (could?) do. Do yourself a favor and look elsewhere. It's a shame that once companies get too big for themselves they go after their customers like this."
"Photo Editor by BeFunky","Unknown",1,"Spoil application."
"Photo Editor by BeFunky","Unknown",1,"You can't download your changed photos with out paying. Deleted app."
"Photo Editor by BeFunky","Unknown",1,"बराबर नहीं चलता है app open hi nahi hota hai har baar email ID se loging karana ,🔐🔐🔐👎👎👎👎👎👎🙆🙆🙅🙅very bad app👿👿👺🔥😼"
"Photo Editor by BeFunky","Unknown",5,"I love you so much 💕"
"Photo Editor by BeFunky","Unknown",1,"X boleh pakai pun filter die . Kene bayar . Uninstall ."
"Photo Editor by BeFunky","Unknown",1,"Could someone please help me. I was charged $70+ dollars and I meant to hit the monthly subscription, not the whole year. I was prompted to delete my account, can't tell if that worked or not I would like the money refunded and to pay the $12 instead. If that isn't possible, I would atleast like to be able to use the app. I just read I wouldn't be able to use it again for a month. I'm just really confused at the moment and need a straightforward answer."
"Photo Editor by BeFunky","Unknown",1,"It keeps telling me to install the app when it's already installed... 😒"
"Photo Editor by BeFunky","Unknown",1,"They keep switching vigilente from free to pro so that we cant use it untill we buy the pro version.! Uninstalling......."
"Photo Editor by BeFunky","Unknown",1,"BEWARE- NOT FREE. They Lie. Once you sign up for this so called FREE Subscription they will charge 59.99 every month to the account you used to pay the shipping cost for those free 1st set of prints you order from them with your FREE Subscription. And they won't stop regardless of how many emails you send. Even if you cancel your Free Subscription the 59.00 keeps being charged. I had to close my Bank Account after having it forever to keep them from continuing to rob me of my money."
"Photo Editor by BeFunky","Unknown",3,"Not enough converters for me @ $12 mo. Maybe if add watercolor, other artistic effects. Canceled."
"Photo Editor by BeFunky","Unknown",1,"Features work fine. Issue is with crazy poor customer service (arrogant, dismissive), a disturbing tendency towards theft via subscriptions not working and issues on developer's end not being fixed for days."
"Photo Editor by BeFunky","Unknown",1,"not free"
"Photo Editor by BeFunky","Unknown",1,"Im not able start a new project. I tried everything. It keeps taking me back to the same project. How unprofessional."
"Photo Editor by BeFunky","Unknown",2,"Photos cut paste editing option not be able and good"
"Photo Editor by BeFunky","Unknown",1,"So i have to pay 5+k upfront for free trial? Which country defines free like this? Couldn't edit anything without buying annual subscription! Very weird"
"Photo Editor by BeFunky","Unknown",1,"Dont bother. Can't sign up for pro, not paying for a year up front."
"Photo Editor by BeFunky","Unknown",1,"does not work"
"Photo Editor by BeFunky","Unknown",5,"simple to use and it's good app...for edit picture"
"Photo Editor by BeFunky","Unknown",5,"Very good"
"Photo Editor by BeFunky","Unknown",4,"good for convenience"
"Photo Editor by BeFunky","Unknown",1,"Bad"
"Photo Editor by BeFunky","Unknown",1,"I prefer the older version"
"Photo Editor by BeFunky","Unknown",3,"I've had this app for a while, and honestly it's my favorite. I use it VERY OFTEN and I had been considering buying the subscription - unfortunately the newest update not only changed how I'd normally load my pictures into the app but A LOT of formerly FREE options are now locked behind the pay wall and frankly that turned me OFF. There's still a good bit to use, but losing once-free features leaves a bad taste in my mouth."
"Photo Editor by BeFunky","Unknown",1,"Gotta pay a subscription fee just to do very elementary operations and they're not up front about it"
"Photo Editor by BeFunky","Unknown",5,"Awesome photo resizer. Easy to use. Very simple. I like it because, I just want something simple and easy to use."
"Photo Editor by BeFunky","Unknown",1,"you have to pay for the pro level to be able to do most of the edits"
"Photo Editor by BeFunky","Unknown",1,"If your app is free, then make it free. If you're going to put all the good stuff behind a paywall, then just make it a paid app"
"Photo Editor by BeFunky","Unknown",1,"frustrating asf"
"Photo Editor by BeFunky","Unknown",5,"Perfect for creating a picture collage wallpaper. And it's mostly FREE!!! Amazing free choices and accessories."
"Photo Editor by BeFunky","Unknown",1,"Everytime I try to open the app it takes me to the play store and tells me install. It's already installed so I go into this never ending loop."
"Photo Editor by BeFunky","Unknown",1,"Camt upload photos from my image gallery, app keeps telling me to restart. I haven't even been able to use it."
"Photo Editor by BeFunky","Unknown",2,"too complicated"
"Photo Editor by BeFunky","Unknown",1,"unable to copy paste text"
"Photo Editor by BeFunky","Unknown",1,"Yet another photo editor that advertises as free & then you find out it's not and it's ridiculously expensive at that! Sure there's a ""free trial"" period, but I don't trust them at all. Immediate uninstall 🤬😡👎"
"Photo Editor by BeFunky","Unknown",1,"You can upload an image but anything else it wants you to upgrade to a paying option."
"Photo Editor by BeFunky","Unknown",2,"I have the plus subscription and watermarks still blocking my ability to customize. It's also says I already have the subscription when I attempt to repurchase."
"Photo Editor by BeFunky","Unknown",1,"Not satisfied . Fake advertisement"
"Photo Editor by BeFunky","Unknown",1,"Awful"
"Photo Editor by BeFunky","Unknown",1,"HATE THIS NEW VERSION! HOW CAN I GET THE OLD VERSION BACK??!! IT IS TOO DIFFICULT TO USE COMPARED TO THE OLD VERSION. I MEAN... REALLY!!! AT LEAST GIVE US A CHOICE BETWEEN OLD VERSION & NEW VERSION!!! Can i get the 1st version back?!"
"Photo Editor by BeFunky","Unknown",2,"Bakwaaaaas dont download"
"Photo Editor by BeFunky","Unknown",1,"Can't find anything free in the app. I have used the web version before to convert a photo into a sketch, but with the app I haven't managed to find a single effect I can use with the basic version."
"Photo Editor by BeFunky","Unknown",1,"App doesn't open...nightmare!"
"Photo Editor by BeFunky","Unknown",5,"Good app for editing photos"
"Photo Editor by BeFunky","Unknown",5,"Love This!"
"Photo Editor by BeFunky","Unknown",2,"They have recently put every aspect of the app behind a pay wall. You can see the cool functionality, but even screenshots will have large watermarks. Great App... Expensive..."
"Photo Editor by BeFunky","Unknown",1,"I loved the old version. This new version is just like any other editing app. So it lost its uniqueness. If the old version comes back will reinstall then. Till then by."
"Photo Editor by BeFunky","Unknown",2,"I hate the new befunky. You literally have to pay for EVERYTHING NOW. And that big stupid watermark was completely unnecessary. Go back to the old version. PLEASE!!!!!!"
"Photo Editor by BeFunky","Unknown",4,"Hi, your app gray shaded permission, but the Chrome app keep trying to log me on, but permission off."
"Photo Editor by BeFunky","Unknown",5,"super 👌 nice"
"Photo Editor by BeFunky","Unknown",5,"Fantastic program! I have the premium version and I am absolutely thrilled with it. Much easier to use than Photo Shop!"
"Photo Editor by BeFunky","Unknown",5,"super"
"Photo Editor by BeFunky","Unknown",1,"Always stops working on my phone. after it needs internet to work. Worst app ever."
"Photo Editor by BeFunky","Unknown",1,"The app support team is not refunding the subscription amount when I have cancelled my subscription during the trail period. They're just blaming Playstore team and Playstore team and blaming them. My money is stuck and it's extremely disappointing and unethical from their side to treat customers like this. Please refund my money and don't cheat people."
"Photo Editor by BeFunky","Unknown",1,"There's no difference between the app and the mobile site, which defeats the purpose of having the app. Both have the same features and run at similar speeds. May as well save storage space and just use befunky from your mobile browser"
